"host","date_stamp","type","cpu","device","r_s","w_s","rsec_s","wsec_s","avgqu-sz","await","svctm","util_pct"
"dm02cel01","12.02.29.1111.15","F","3.11","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.15","F","3.11","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sda","0.00","1.80","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdb","0.00","1.80","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdd","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdh","0.00","3.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdi","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdj","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdk","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdl","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","D","1.06","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.20","F","1.06","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sda","0.00","9.60","0.0","0.1","0.00","0.50","0.02","0.02" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdb","0.00","9.60","0.0","0.1","0.00","0.46","0.02","0.02" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sde","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdk","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","D","0.0699999999999932","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdo","0.00","0.20","0.0","0.0","0.00","1.00","1.00","0.02" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdaa","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.25","F","0.0699999999999932","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sda","0.00","4.40","0.0","0.0","0.00","0.23","0.05","0.02" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdb","0.00","4.40","0.0","0.0","0.00","0.14","0.05","0.02" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdg","0.00","0.40","0.0","0.0","0.00","0.50","0.50","0.02" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","D","0.0699999999999932","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.30","F","0.0699999999999932","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sda","0.00","6.40","0.0","0.1","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdb","0.00","6.40","0.0","0.1","0.00","0.03","0.03","0.02" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdf","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","D","0.0999999999999943","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.35","F","0.0999999999999943","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sda","0.00","7.78","0.0","0.1","0.00","0.03","0.03","0.02" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdb","0.00","7.78","0.0","0.1","0.00","0.03","0.03","0.02" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sde","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","D","0.0799999999999983","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.40","F","0.0799999999999983","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sda","0.00","18.80","0.0","0.1","0.02","1.20","0.04","0.08" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdb","0.00","19.00","0.0","0.1","0.02","1.17","0.04","0.08" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdg","0.00","0.40","0.0","0.0","0.00","0.50","0.50","0.02" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","D","0.0300000000000011","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.45","F","0.0300000000000011","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sda","0.00","3.40","0.0","0.1","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdb","0.00","3.60","0.0","0.1","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sde","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdk","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","D","0.0999999999999943","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdv","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
